SurveyID,SiteCode,SiteLat,SiteLong,latlon,Region,Reef,MPA zone,Pre or post bleach,Depth,Visibility,bleaching.anomaly,total.storms,mean.storm.interval,mean_turbidity,post2006SSTanomaly,post2010SSTanomaly,SST(mean),DA (turbidity),nitrate,chlomean,Corallivore,Browsing herbivore,Scraping herbivore,Excavator,Algal farmer,Benthic invertivore,Higher carnivore,Planktivore,Cleaner,Omnivore,Urchins (less Echninostrephus),Turf algae,calcified algae,foliose algae,Tabular Coral,branching coral,Massive coral,other live hard coral,soft corals,Exploit20,ExploitTot
912343331,CS142,-16.29778,149.95966,-16150,Coral Sea - C,#N/A,,Pre,6,40,,2,3.2,8.41945411,0.537386826,0.240971375,26.929,0.04,0.604,0.134,280.6024177,13107.39598,1913.13081,843.002291,80.02771666,2155.288131,363.8088804,327.5237044,2.594724922,1001.835068,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.300214428,0.300214428
912343336,CS145,-16.2927,149.96138,-16150,Coral Sea - C,Willis,,Pre,8,35,,2,3.2,8.404427014,0.537386826,0.240971375,26.929,0.04,0.604,0.134,276.7087268,26745.93756,1958.713143,,263.7343155,4269.731174,5543.857915,2821.685122,43.39126774,900.7620583,0,3,38,0,0,0,0,17,0,5.561760945,5.728802811
912343337,CS145,-16.2927,149.96138,-16150,Coral Sea - C,Willis,,Pre,10,35,,2,3.2,8.404427014,0.537386826,0.240971375,26.929,0.04,0.604,0.134,599.462036,8405.286007,2000.966864,,195.0367612,8227.454844,3717.569131,4541.500124,43.39126774,688.8674041,0,17,26,0,0,1,3,27,1,7.7792275,7.872742165
912347643,CS145,-16.2927,149.96138,-16150,Coral Sea - C,Willis,,Post,8,50,100,3,3,8.404427014,0.537386826,0.240971375,26.929,0.04,0.604,0.134,1102.493586,28713.51037,12050.96042,1672.130267,1965.797047,12709.08408,47949.48445,17602.80152,,5411.544241,0,9,64,1,0,0,4,7,0,49.49405677,49.49405677
912347672,CS145,-16.2927,149.96138,-16150,Coral Sea - C,Willis,,Post,10,50,100,3,3,8.404427014,0.537386826,0.240971375,26.929,0.04,0.604,0.134,313.0493305,3953.696921,2371.419621,2194.484802,677.65773,4356.932288,30640.3122,1869.714373,,511.9267888,0,5,75,0,0,0,4,1,1,33.13314822,33.19725099
912343334,CS144,-16.28601,149.95958,-16150,Coral Sea - C,Willis,,Pre,10.8,45,,2,3.2,8.365419693,0.537386826,0.240971375,26.929,0.04,0.604,0.134,522.5675814,24838.05447,1467.191654,1997.420457,837.4752575,6127.358248,18933.1454,2617.624033,14.29024107,9566.688788,1,11,23,0,0,0,1,17,0,19.03705936,19.30889469
912343335,CS144,-16.28601,149.95958,-16150,Coral Sea - C,Willis,,Pre,5.4,45,,2,3.2,8.365419693,0.537386826,0.240971375,26.929,0.04,0.604,0.134,1670.309984,26612.96083,10159.03704,2182.802678,2294.888936,10623.31158,8339.846595,35907.71434,21.95590613,4470.721617,11,6,20,0,0,1,1,19,3,9.361717697,9.361717697
912347642,CS144,-16.28601,149.95958,-16150,Coral Sea - C,Willis,,Post,10,40,100,3,3,8.365419693,0.537386826,0.240971375,26.929,0.04,0.604,0.134,1313.206837,48632.41388,9598.011187,1363.951195,2422.978947,13846.72466,12820.75168,1551.47052,,3010.45442,0,8,68,0,0,0,0,3,1,21.18810086,21.18810086
912347673,CS144,-16.28601,149.95958,-16150,Coral Sea - C,Willis,,Post,5,50,100,3,3,8.365419693,0.537386826,0.240971375,26.929,0.04,0.604,0.134,123.7594808,17104.67291,405.8917842,1092.200764,1304.258539,11910.53006,,934.2622597,,345.3610033,1,4,55,0,0,0,0,2,2,9.324619747,9.324619747
912345450,CS175,-15.4908,147.08723,-15147,Coral Sea - C,Bougainville,,Pre,5,25,,2,4.5,8.04766238,0.465699887,0.239452722,27.155,0.045,0.67,0.187,427.766608,6330.573908,46394.36432,2450.95292,34.36766063,23149.34314,54938.1628,58074.56062,64.44152609,1145.822577,0,8,0,0,1,0,15,59,2,73.57707559,75.11722958
912345451,CS175,-15.4908,147.08723,-15147,Coral Sea - C,Bougainville,,Pre,15,25,,2,4.5,8.04766238,0.465699887,0.239452722,27.155,0.045,0.67,0.187,839.7514658,20296.76525,11038.56258,3048.086345,20.00692917,10782.05351,52207.82451,32503.864,95.77121245,10714.73345,0,14,0,0,0,0,14,55,5,59.94313082,60.44312083
912346767,CS175,-15.4908,147.08723,-15147,Coral Sea - C,Bougainville,,Post,15,40,70,2,4.75,8.04766238,0.465699887,0.239452722,27.155,0.045,0.67,0.187,1871.204546,63376.78632,5157.994774,3145.528201,384.3455827,27384.80155,230416.8233,60312.47285,79.54646133,4129.352998,0,12,0,1,0,3,7,68,1,254.8516348,255.0765
912346768,CS175,-15.4908,147.08723,-15147,Coral Sea - C,Bougainville,,Post,5,40,70,2,4.75,8.04766238,0.465699887,0.239452722,27.155,0.045,0.67,0.187,1008.22115,13814.36308,1992.871305,10022.85302,640.4500509,41789.79004,11743.09559,35081.51708,90.20698951,42473.66582,0,8,0,0,0,2,4,53,1,47.61210067,47.61210067
912345442,CS171,-15.48855,147.0903,-15147,Coral Sea - C,Bougainville,,Pre,15,25,,2,4.5,7.968494234,0.465699887,0.239452722,27.155,0.045,0.67,0.187,1349.331994,23028.45639,2561.170392,1434.884167,20.00692917,9556.677901,43000.4949,12215.5822,39.58117361,7234.888311,0,1,0,0,0,3,11,75,0,47.30505516,47.73107616
912345443,CS171,-15.48855,147.0903,-15147,Coral Sea - C,Bougainville,,Pre,5,25,,2,4.5,7.968494234,0.465699887,0.239452722,27.155,0.045,0.67,0.187,300.237326,32394.56752,1217.675353,1630.502587,2424.853875,2434.302112,12189.32795,6851.751077,64.49464728,960.6707882,0,13,1,0,0,11,2,54,0,12.79910532,12.89910333
912346769,CS171,-15.48855,147.0903,-15147,Coral Sea - C,Bougainville,,Post,5,30,70,2,4.75,7.968494234,0.465699887,0.239452722,27.155,0.045,0.67,0.187,468.7865373,19894.50246,1689.289639,1463.14622,486.6944188,18373.03897,1878.223901,10434.19265,41.3291756,3018.746736,0,36,0,0,0,7,1,24,0,14.1008345,14.19802124
912346770,CS171,-15.48855,147.0903,-15147,Coral Sea - C,Bougainville,,Post,15,30,70,2,4.75,7.968494234,0.465699887,0.239452722,27.155,0.045,0.67,0.187,150.3499768,1739.939295,52.50632412,388.7152651,,5566.366449,3240.945151,14603.69508,111.3532235,5685.078,0,3,0,0,0,2,7,82,1,8.22579397,8.22579397
912345446,CS173,-15.48651,147.1083,-15147,Coral Sea - C,Bougainville,,Pre,2.2,18,,2,4.5,7.807463939,0.465699887,0.239452722,27.155,0.045,0.67,0.187,1166.042548,97492.31749,2144.494616,,285.3837623,27563.26527,1811.257688,629.4155955,45.56984979,1478.941145,1,15,0,7,0,2,0,18,0,20.32138511,21.08101749
912345447,CS173,-15.48651,147.1083,-15147,Coral Sea - C,Bougainville,,Pre,2,18,,2,4.5,7.807463939,0.465699887,0.239452722,27.155,0.045,0.67,0.187,3366.081825,173370.8257,5782.504425,,863.5675823,47792.57754,27852.91051,1106.061951,41.50895908,1046.848663,0,25,0,19,0,4,2,7,0,67.31169659,68.85057461
912346775,CS173,-15.48651,147.1083,-15147,Coral Sea - C,Bougainville,,Post,3,14,80,2,4.75,7.807463939,0.465699887,0.239452722,27.155,0.045,0.67,0.187,2882.270025,33220.20555,1566.499134,8084.09422,5477.484774,103312.3423,17322.53773,2542.016365,61.01653522,9045.346588,0,32,0,0,0,0,6,0,0,114.8595632,114.8595632
912346776,CS173,-15.48651,147.1083,-15147,Coral Sea - C,Bougainville,,Post,5,14,80,2,4.75,7.807463939,0.465699887,0.239452722,27.155,0.045,0.67,0.187,2056.628631,63770.69518,3167.001241,5725.62816,1627.660458,81467.47901,101387.5368,2104.200611,407.904746,11512.2884,0,31,0,0,0,0,6,23,14,175.7186531,176.0303255
912345468,CS174,-15.48433,147.10759,-15147,Coral Sea - C,Bougainville,,Pre,2.2,40,,2,4.5,7.813414206,0.465699887,0.239452722,27.155,0.045,0.67,0.187,141.1249435,2219.590862,,,,246.9011703,,85.9437,4.266210487,226.7753057,0,52,0,0,0,0,0,0,1,#N/A,#N/A
912345478,CS174,-15.48433,147.10759,-15147,Coral Sea - C,Bougainville,,Pre,2,40,,2,4.5,7.813414206,0.465699887,0.239452722,27.155,0.045,0.67,0.187,195.6784091,994.0297908,,,2531.28023,3136.605223,26086.34279,2545.325407,9.638927328,1431.085969,0,79,0,0,0,1,2,2,5,25.8918051,26.08634279
912346777,CS174,-15.48433,147.10759,-15147,Coral Sea - C,Bougainville,,Post,2,14,80,2,4.75,7.813414206,0.465699887,0.239452722,27.155,0.045,0.67,0.187,409.4775615,11810.08227,,,2333.208366,1679.115144,601.7270099,470.7359427,,593.6467661,0,69,0,0,0,2,0,0,0,0,0.60172701
912346778,CS174,-15.48433,147.10759,-15147,Coral Sea - C,Bougainville,,Post,2.2,14,80,2,4.75,7.813414206,0.465699887,0.239452722,27.155,0.045,0.67,0.187,497.0921126,3099.6925,,,1656.986407,1858.928117,2192.607879,395.1909,,200.6779823,0,49,0,2,0,0,2,0,3,1.876949474,2.192607879
912345444,CS172,-15.48253,147.0993,-15147,Coral Sea - C,Bougainville,,Pre,5,30,,2,4.5,7.974044263,0.465699887,0.239452722,27.155,0.045,0.67,0.187,715.33225,19920.90358,1815.26744,815.2512936,766.190255,1708.595932,9415.996685,4782.194474,69.61338436,3274.929122,0,15,2,0,0,0,6,27,6,9.785886478,10.08573399
912345445,CS172,-15.48253,147.0993,-15147,Coral Sea - C,Bougainville,,Pre,14,30,,2,4.5,7.974044263,0.465699887,0.239452722,27.155,0.045,0.67,0.187,944.3293566,19782.66479,,1102.145801,789.0491902,10490.86702,25438.04168,9466.753966,49.72788932,292.4579004,0,6,3,0,0,1,16,46,6,33.43767192,33.68861338
912346771,CS172,-15.48253,147.0993,-15147,Coral Sea - C,Bougainville,,Post,5,40,80,2,4.75,7.974044263,0.465699887,0.239452722,27.155,0.045,0.67,0.187,282.693264,51370.68769,18685.9148,11042.81934,213.4833503,23936.15629,54256.8623,44304.55771,206.8086385,16237.99213,0,11,0,0,0,1,1,53,3,73.80996938,73.80996938
912346772,CS172,-15.48253,147.0993,-15147,Coral Sea - C,Bougainville,,Post,15,40,80,2,4.75,7.974044263,0.465699887,0.239452722,27.155,0.045,0.67,0.187,639.6728955,6589.88002,425.3351631,1989.612927,426.9667006,11096.98325,74105.24397,16142.33183,156.3876665,7155.979015,0,10,0,0,0,0,13,21,0,77.50258862,77.50258862
912345452,CS176,-15.48135,147.10453,-15147,Coral Sea - C,Bougainville,,Pre,5,25,,2,4.5,7.834309896,0.465699887,0.239452722,27.155,0.045,0.67,0.187,1025.995279,41113.73309,3764.440365,3942.037212,272.2093233,18358.94166,11449.26943,1264.942933,68.68220028,2740.884693,0,39,0,0,0,0,4,33,0,21.33127094,21.63126495
912345453,CS176,-15.48135,147.10453,-15147,Coral Sea - C,Bougainville,,Pre,12,25,,2,4.5,7.834309896,0.465699887,0.239452722,27.155,0.045,0.67,0.187,374.5069576,49018.02957,6415.629432,62572.83493,283.7410419,31523.04206,38826.5739,12250.96351,67.68559889,11697.61027,0,15,0,0,0,4,18,28,0,64.4184481,66.18736909
912346773,CS176,-15.48135,147.10453,-15147,Coral Sea - C,Bougainville,,Post,5,40,80,2,4.75,7.834309896,0.465699887,0.239452722,27.155,0.045,0.67,0.187,607.7984052,27828.12056,,,2582.092899,27529.245,48585.94353,3281.071284,14.29024107,874.9039268,0,24,0,0,0,0,6,14,0,67.50427414,67.60146088
912346774,CS176,-15.48135,147.10453,-15147,Coral Sea - C,Bougainville,,Post,12,40,80,2,4.75,7.834309896,0.465699887,0.239452722,27.155,0.045,0.67,0.187,326.5792231,16973.31032,6290.505002,2154.973434,140.0485042,12982.81138,3783.888738,8054.492805,50.01584376,4236.03053,0,14,3,0,0,0,26,27,1,6.813080154,6.910266897
912345440,CS178,-13.99381,146.69067,-14147,Coral Sea - N,Osprey,,Pre,2,35,,5,1.5,6.204475017,0.324605345,0.168382879,27.287,0.076,0.693,0.423,450.4578928,7261.939799,125.9810902,373.4294068,729.9020395,3212.443952,4476.533265,4209.842003,14.29024107,1023.374224,1,61,1,1,3,0,2,1,0,4.183048755,4.476533265
912345441,CS178,-13.99381,146.69067,-14147,Coral Sea - N,Osprey,,Pre,1,35,,5,1.5,6.204475017,0.324605345,0.168382879,27.287,0.076,0.693,0.423,232.9986171,2223.265099,425.3351631,1083.033447,854.3100631,1993.905924,1068.663747,2008.162781,,129.9604875,1,46,5,0,0,0,3,5,0,0.386948451,1.068663747
912346789,CS178,-13.99381,146.69067,-14147,Coral Sea - N,Osprey,,Post,1,45,60,5,1.6,6.204475017,0.324605345,0.168382879,27.287,0.076,0.693,0.423,413.9067133,16610.05071,2868.001496,5170.852669,1791.900151,7260.066797,621.8942338,6571.606982,,1134.628094,0,68,6,0,0,0,1,0,0,0.758279886,1.008842685
912346790,CS178,-13.99381,146.69067,-14147,Coral Sea - N,Osprey,,Post,2,45,60,5,1.6,6.204475017,0.324605345,0.168382879,27.287,0.076,0.693,0.423,332.6751311,19588.87124,,3419.490926,2276.944797,5072.471446,371.3314348,6360.761981,1.927785466,625.3899879,0,40,1,0,0,0,1,3,0,0.66601043,0.772886395
912345472,CS177,-13.98559,146.69139,-14147,Coral Sea - N,Osprey,,Pre,14,22,,5,1.5,5.988545244,0.324605345,0.168382879,27.287,0.076,0.693,0.423,152.8820253,426.4805016,,2915.792782,44.43636632,1569.663489,50.18092452,2611.51624,16.24356284,3858.670148,0,9,5,0,1,22,3,3,1,0,0.06559158
912345481,CS177,-13.98559,146.69139,-14147,Coral Sea - N,Osprey,,Pre,13.5,22,,5,1.5,5.988545244,0.324605345,0.168382879,27.287,0.076,0.693,0.423,33.37340013,1711.202114,247.4431036,3209.23438,480.348887,2567.654523,,4828.884028,18.1003352,4031.198347,0,13,2,0,0,22,4,8,0,0,0.124228841
912346787,CS177,-13.98559,146.69139,-14147,Coral Sea - N,Osprey,,Post,13,45,60,5,1.6,5.988545244,0.324605345,0.168382879,27.287,0.076,0.693,0.423,352.6882874,1463.81851,545.5322109,1142.801862,847.3220558,6981.146536,398.1056027,4676.094667,,2535.573257,0,43,0,0,0,8,4,0,0,0.36393836,1.134730486
912346788,CS177,-13.98559,146.69139,-14147,Coral Sea - N,Osprey,,Post,14,45,60,5,1.6,5.988545244,0.324605345,0.168382879,27.287,0.076,0.693,0.423,675.9774869,3166.216934,4401.437179,2371.982263,517.807923,4130.864037,714.9986026,2879.688132,,1515.211363,0,28,2,0,0,3,1,2,0,1.044829171,1.211871037
912345448,CS179,-13.97563,146.67549,-14147,Coral Sea - N,Osprey,,Pre,6,18,,5,1.5,5.134447627,0.324605345,0.168382879,27.287,0.076,0.693,0.423,506.4033314,24202.65331,9855.723042,12278.23117,,12076.15445,7234.500455,4948.249922,3.855570931,4264.151041,0,18,7,1,0,2,3,12,2,13.04706508,13.13058602
912345449,CS179,-13.97563,146.67549,-14147,Coral Sea - N,Osprey,,Pre,13,18,,5,1.5,5.134447627,0.324605345,0.168382879,27.287,0.076,0.693,0.423,322.0342751,8225.932766,4288.656421,2266.653333,6.873532127,23175.6221,63091.42762,10821.39809,8.121781418,7947.766326,0,35,8,0,0,2,11,6,0,77.72728206,77.72728206
912346783,CS179,-13.97563,146.67549,-14147,Coral Sea - N,Osprey,,Post,5,11,70,5,1.6,5.134447627,0.324605345,0.168382879,27.287,0.076,0.693,0.423,384.3007743,55802.92929,19057.95369,13279.59705,656.9024506,4669.804176,32096.75803,219516.7563,46.86119858,26293.7135,0,4,1,0,0,0,10,4,0,32.32389192,32.32389192
912346784,CS179,-13.97563,146.67549,-14147,Coral Sea - N,Osprey,,Post,11,11,70,5,1.6,5.134447627,0.324605345,0.168382879,27.287,0.076,0.693,0.423,163.0409813,3818.628738,3884.253034,129.181517,40.01385833,48545.74571,165028.9827,8127.297591,18.1003352,1293.194027,0,39,0,0,0,5,7,0,0,180.2890259,180.3768352
912345473,CS180,-13.96688,146.66721,-14147,Coral Sea - N,Osprey,,Pre,6,20,,5,1.6,4.840014966,0.324605345,0.168382879,27.287,0.076,0.693,0.423,39.0168258,1756.098235,142.0132509,1424.73789,206.2059638,16047.85869,32505.2271,5144.110211,,5953.536456,0,16,2,0,1,6,15,23,0,32.44873877,33.12547241
912345482,CS180,-13.96688,146.66721,-14147,Coral Sea - N,Osprey,,Pre,13,8,,5,1.6,4.840014966,0.324605345,0.168382879,27.287,0.076,0.693,0.423,1197.52178,14671.06302,981.9070594,2995.652884,,12259.96977,88889.85993,19920.65522,69.37207127,4732.134156,0,19,0,0,0,7,14,12,0,89.66055436,91.25817642
912346785,CS180,-13.96688,146.66721,-14147,Coral Sea - N,Osprey,,Post,5,30,70,5,1.7,4.840014966,0.324605345,0.168382879,27.287,0.076,0.693,0.423,203.1595578,24943.47207,5068.592804,3074.075639,2036.198641,23950.70234,,49376.90197,218.4633922,17750.80654,0,21,0,0,0,3,12,13,1,0,1.603139475
912346786,CS180,-13.96688,146.66721,-14147,Coral Sea - N,Osprey,,Post,13,30,70,5,1.7,4.840014966,0.324605345,0.168382879,27.287,0.076,0.693,0.423,377.1760542,5179.322723,,,,113665.4443,86923.377,127708.718,61.44612613,14518.35192,0,11,1,0,0,44,5,4,1,90.97145449,91.10585826
912345474,CS181,-13.96617,146.6806,-14147,Coral Sea - N,Osprey,,Pre,4.5,20,,5,1.5,5.224681243,0.324605345,0.168382879,27.287,0.076,0.693,0.423,197.3804906,3111.894421,123.7215518,3263.108979,34.36766063,3660.738492,26079.29716,857.3205125,11.00069147,310.7704341,0,2,1,0,1,0,0,0,0,25.8918051,27.36924528
912345483,CS181,-13.96617,146.6806,-14147,Coral Sea - N,Osprey,,Pre,5,8,,5,1.5,5.224681243,0.324605345,0.168382879,27.287,0.076,0.693,0.423,124.8279392,9661.557224,1091.046957,4198.060739,6.873532127,35091.92482,27420.91523,171.3832514,3.855570931,2322.30842,0,37,5,0,11,7,0,7,0,54.7058715,57.91632144
912346797,CS181,-13.96617,146.6806,-14147,Coral Sea - N,Osprey,,Post,4.5,40,70,5,1.6,5.224681243,0.324605345,0.168382879,27.287,0.076,0.693,0.423,462.5406609,17138.62007,8955.157122,5924.112106,100.0346458,34158.39648,15653.83604,514.7762086,1.927785466,1261.980934,0,60,4,0,0,0,1,0,0,45.52027007,45.91510951
912346798,CS181,-13.96617,146.6806,-14147,Coral Sea - N,Osprey,,Post,5,40,70,5,1.6,5.224681243,0.324605345,0.168382879,27.287,0.076,0.693,0.423,426.8028478,26399.01446,4032.985405,3386.517296,,42404.30811,26734.52436,1186.448537,7.711141863,4199.314848,0,34,3,0,#N/A,#N/A,#N/A,#N/A,#N/A,58.63741972,60.11805273
912343410,CS155,-13.8965,146.5553,-14147,Coral Sea - N,Osprey,,Pre,12,30,,3,2.666666667,7.123841243,0.324605345,0.168382879,27.222,0.066,0.697,0.328,435.561662,4751.139005,2994.564315,1485.647403,,3339.554337,1920.659263,1509.172525,50.58186508,1613.329697,0,2,0,0,0,3,16,53,1,2.52458653,2.845214425
912343411,CS155,-13.8965,146.5553,-14147,Coral Sea - N,Osprey,,Pre,4.5,30,,3,2.666666667,7.123841243,0.324605345,0.168382879,27.222,0.066,0.697,0.328,177.3711892,2921.630908,624.5244385,,134.7744206,1370.939924,871.3215331,496.967516,4.266210487,1017.812213,0,0,0,0,0,1,6,56,0,0.321957029,0.569534285
912346781,CS155,-13.8965,146.5553,-14147,Coral Sea - N,Osprey,,Post,5,30,90,5,1.7,7.123841243,0.324605345,0.168382879,27.222,0.066,0.697,0.328,838.8330501,10266.24748,6806.537257,9420.074098,298.7301558,22839.59816,6123.051494,6582.337803,48.65407962,5752.466769,0,0,7,0,0,0,1,13,3,20.38758681,20.38758681
912346782,CS155,-13.8965,146.5553,-14147,Coral Sea - N,Osprey,,Post,12,30,90,5,1.7,7.123841243,0.324605345,0.168382879,27.222,0.066,0.697,0.328,256.2525428,24669.5277,3247.526077,1135.435248,,4815.20907,236.6227326,6531.359583,71.06610211,3038.946612,0,4,18,0,0,0,6,14,1,1.896547081,1.896547081
912343415,CS157,-13.8954,146.5576,-14147,Coral Sea - N,Osprey,,Pre,12.5,35,,3,2.666666667,7.005429044,0.324605345,0.168382879,27.222,0.066,0.697,0.328,807.0692495,871.7090298,339.2191625,129.571755,,8090.855843,1984.434694,2325.000093,7.145120537,2320.916476,0,5,5,0,0,0,4,74,1,2.165629386,2.253304755
912343416,CS157,-13.8954,146.5576,-14147,Coral Sea - N,Osprey,,Pre,5.5,30,,3,2.666666667,7.005429044,0.324605345,0.168382879,27.222,0.066,0.697,0.328,585.2138737,4082.668796,1973.683584,1320.243884,441.9934433,3505.30446,643.9140578,413.6586849,45.2735764,343.8157394,1,23,2,0,0,2,22,20,0,1.169932115,1.169932115
912346779,CS157,-13.8954,146.5576,-14147,Coral Sea - N,Osprey,,Post,12,40,80,5,1.7,7.005429044,0.324605345,0.168382879,27.222,0.066,0.697,0.328,289.5048457,11054.71968,,1834.574138,6.873532127,4408.663662,74503.83799,21305.5991,36.2006704,9832.678043,0,6,3,0,0,0,21,31,8,77.66760448,77.66760448
912346780,CS157,-13.8954,146.5576,-14147,Coral Sea - N,Osprey,,Post,5,40,80,5,1.7,7.005429044,0.324605345,0.168382879,27.222,0.066,0.697,0.328,183.748931,49717.22408,2908.351251,22028.114,426.9667006,7244.092422,2786.904229,91077.21819,398.3066563,9945.29107,0,4,2,0,0,5,1,0,0,5.082558174,5.616937999
912345456,CS182,-13.88962,146.57222,-14147,Coral Sea - N,Osprey,,Pre,5,25,,5,1.6,6.466361438,0.324605345,0.168382879,27.222,0.066,0.697,0.328,2129.952406,19174.79127,12565.65551,15184.06061,140.0485042,15438.54921,4655.338332,87199.29783,,11627.55432,0,5,20,0,0,0,2,10,11,9.137213708,9.234400451
912345457,CS182,-13.88962,146.57222,-14147,Coral Sea - N,Osprey,,Pre,12,25,,5,1.6,6.466361438,0.324605345,0.168382879,27.222,0.066,0.697,0.328,1446.907326,13268.46286,13770.8337,9868.162023,321.3382011,6625.215265,291.5602288,21905.18769,0.543668208,7347.148329,0,26,7,0,0,0,5,9,7,0,0.291560229
912346803,CS182,-13.88962,146.57222,-14147,Coral Sea - N,Osprey,,Post,4.5,25,80,5,1.7,6.466361438,0.324605345,0.168382879,27.222,0.066,0.697,0.328,480.3112833,13891.95219,5638.833567,7609.277524,,13420.83541,930.2443912,10954.72623,7.145120537,7986.600444,0,2,24,0,0,1,5,3,0,7.297708275,7.297708275
912346804,CS182,-13.88962,146.57222,-14147,Coral Sea - N,Osprey,,Post,11,25,80,5,1.7,6.466361438,0.324605345,0.168382879,27.222,0.066,0.697,0.328,451.344196,13981.54365,6324.750538,5736.733512,,34074.56182,2968.244812,1023.166079,53.87141469,9025.310287,0,11,4,0,0,0,0,26,0,24.64702653,24.64702653
912345475,CS183,-13.88889,146.57036,-14147,Coral Sea - N,Osprey,,Pre,4.5,25,,5,1.6,6.519529136,0.324605345,0.168382879,27.222,0.066,0.697,0.328,289.5016137,4799.393493,1124.421171,995.9191506,,1254.246482,20118.49962,13227.72422,8.327101196,6175.381507,0,1,21,0,0,0,10,23,20,19.96298208,20.19024728
912345484,CS183,-13.88889,146.57036,-14147,Coral Sea - N,Osprey,,Pre,11,20,,5,1.6,6.519529136,0.324605345,0.168382879,27.222,0.066,0.697,0.328,31.35026925,15759.98888,5770.68195,3824.109388,218.7256936,11090.39487,8713.752726,7487.058472,12.23365225,2140.330738,0,17,7,0,0,5,3,9,3,5.658367094,6.291668476
912346799,CS183,-13.88889,146.57036,-14147,Coral Sea - N,Osprey,,Post,8,20,80,5,1.7,6.519529136,0.324605345,0.168382879,27.222,0.066,0.697,0.328,107.6248202,3918.848928,264.4802392,21397.95815,47.50105767,5413.696324,32349.29089,2676.273277,43.39126774,1946.880087,0,14,3,0,0,0,4,4,5,32.70005046,33.59171349
912346800,CS183,-13.88889,146.57036,-14147,Coral Sea - N,Osprey,,Post,5,20,80,5,1.7,6.519529136,0.324605345,0.168382879,27.222,0.066,0.697,0.328,836.8371821,55768.79435,3760.459915,21428.84378,1949.843298,5766.486436,39493.19311,9165.105747,128.7455481,4459.854567,0,7,0,5,0,0,8,17,2,39.82309397,39.92996993
912343413,CS156,-13.8851,146.5623,-14147,Coral Sea - N,Osprey,,Pre,11.5,35,,3,2.666666667,6.692173549,0.324605345,0.168382879,27.222,0.066,0.697,0.328,577.6135239,2477.70538,1371.143907,301.6346388,336.207737,5246.143599,50452.43688,770.7372461,96.32189411,2611.016262,0,6,25,0,0,0,1,14,2,50.96949108,50.99643446
912343414,CS156,-13.8851,146.5623,-14147,Coral Sea - N,Osprey,,Pre,4.5,35,,3,2.666666667,6.692173549,0.324605345,0.168382879,27.222,0.066,0.697,0.328,586.0589333,7107.79692,1018.477411,3829.519518,760.0451548,3401.475338,19871.65646,3526.374936,21.43536161,929.7595887,1,10,0,0,4,1,8,32,3,19.55039081,19.84195104
912346801,CS156,-13.8851,146.5623,-14147,Coral Sea - N,Osprey,,Post,5,20,90,5,1.7,6.692173549,0.324605345,0.168382879,27.222,0.066,0.697,0.328,406.2727347,2816.081738,3325.954204,8494.325083,60.0207875,7651.94819,392.588581,5994.770265,48.07895504,5038.508816,0,8,18,0,0,0,2,6,0,1.525054963,1.525054963
912346802,CS156,-13.8851,146.5623,-14147,Coral Sea - N,Osprey,,Post,9,20,90,5,1.7,6.692173549,0.324605345,0.168382879,27.222,0.066,0.697,0.328,516.891685,2502.728786,5008.429145,6219.211086,100.0346458,6054.349588,371.3314348,2556.435484,7.145120537,2927.004992,0,14,6,0,0,0,16,6,1,1.082651299,1.082651299
912343417,CS158,-13.8598,146.5744,-14147,Coral Sea - N,Osprey,,Pre,10,35,,3,2.666666667,5.842324534,0.324605345,0.168382879,27.222,0.066,0.697,0.328,1040.267543,2577.04914,1141.706713,7134.064615,141.2758386,1812.030406,917.786537,869.1014718,99.09951428,382.0503843,0,15,4,0,0,1,18,35,0,0.854192085,0.96106805
912343418,CS158,-13.8598,146.5744,-14147,Coral Sea - N,Osprey,,Pre,5,35,,3,2.666666667,5.842324534,0.324605345,0.168382879,27.222,0.066,0.697,0.328,797.8295824,2798.692391,3366.56809,532.5522468,153.7955684,2159.681462,,838.5170043,,984.7673966,0,3,2,0,1,0,6,41,10,0.454267783,0.454267783
912346795,CS158,-13.8598,146.5744,-14147,Coral Sea - N,Osprey,,Post,8,20,110,5,2,5.842324534,0.324605345,0.168382879,27.222,0.066,0.697,0.328,42.371634,17929.02103,1471.076676,8283.589847,940.5539884,15104.64378,1379.937181,48826.08414,20.02812066,7529.62767,0,7,2,0,0,16,5,7,0,12.85791818,12.85791818
912346796,CS158,-13.8598,146.5744,-14147,Coral Sea - N,Osprey,,Post,14.5,20,110,5,2,5.842324534,0.324605345,0.168382879,27.222,0.066,0.697,0.328,1076.701627,23581.76383,1356.431808,4531.450703,682.0920108,38093.03726,3399.313199,187530.104,186.1113563,6544.80977,0,1,1,0,1,20,4,10,0,33.19850691,33.19850691
912343407,CS153,-13.85535,146.62455,-14147,Coral Sea - N,Osprey,,Pre,9.5,30,,3,2.666666667,6.743365238,0.324605345,0.168382879,27.332,0.086,0.695,0.502,553.023724,4218.169931,2490.010187,4756.57196,2601.676832,16109.81147,28730.97199,6827.04276,,2150.17137,0,35,7,1,1,1,10,4,0,18.05630845,18.31216968
